user_id,event_timestamp,first_purchase_time,cohort_week,lifetime_weeks,product_id
fd19ab20-1ec8-4e42-bb39-652e943c92df,2023-08-15 19:30:00,2023-07-26 3:29:33,2023-07-23,2,weekly.2.49
fd19ab20-1ec8-4e42-bb39-652e943c92df,2023-08-22 19:31:11,2023-07-26 3:29:33,2023-07-23,3,weekly.2.49
fd19ab20-1ec8-4e42-bb39-652e943c92df,2023-08-29 19:30:04,2023-07-26 3:29:33,2023-07-23,4,weekly.2.49
fd19ab20-1ec8-4e42-bb39-652e943c92df,2023-09-05 19:29:49,2023-07-26 3:29:33,2023-07-23,5,weekly.2.49
fd19ab20-1ec8-4e42-bb39-652e943c92df,2023-09-12 19:30:36,2023-07-26 3:29:33,2023-07-23,6,weekly.2.49
fd19ab20-1ec8-4e42-bb39-652e943c92df,2023-09-19 19:30:30,2023-07-26 3:29:33,2023-07-23,7,weekly.2.49
fd19ab20-1ec8-4e42-bb39-652e943c92df,2023-10-03 19:29:55,2023-07-26 3:29:33,2023-07-23,9,weekly.2.49
fca1a340-f102-49b2-9a98-a28e9b9559e4,2023-03-25 9:18:25,2023-03-25 9:18:25,2023-03-19,0,weekly.2.49
fca1a340-f102-49b2-9a98-a28e9b9559e4,2023-04-01 9:18:23,2023-03-25 9:18:25,2023-03-19,1,weekly.2.49
fca1a340-f102-49b2-9a98-a28e9b9559e4,2023-04-08 9:20:06,2023-03-25 9:18:25,2023-03-19,2,weekly.2.49
fc95f14b-bbde-41cc-9915-56ef7095f9eb,2023-04-14 10:55:46,2023-04-14 10:55:46,2023-04-09,0,weekly.2.49
fc95f14b-bbde-41cc-9915-56ef7095f9eb,2023-04-21 16:55:02,2023-04-14 10:55:46,2023-04-09,1,weekly.2.49
fc95f14b-bbde-41cc-9915-56ef7095f9eb,2023-04-28 10:54:35,2023-04-14 10:55:46,2023-04-09,2,weekly.2.49
fc95f14b-bbde-41cc-9915-56ef7095f9eb,2023-05-05 10:54:22,2023-04-14 10:55:46,2023-04-09,3,weekly.2.49
fc8c1294-e920-428b-95ff-e08d4bb8f586,2023-03-12 14:45:43,2023-03-12 14:45:43,2023-03-05,0,weekly.2.49
fc4172ab-92e3-460e-92fe-5e0d4a9215f7,2023-03-24 13:19:10,2023-03-24 13:19:10,2023-03-19,0,weekly.2.49
fb000b3e-a565-4da9-a027-b6cfda32ba60,2023-05-12 12:52:56,2023-05-12 12:52:56,2023-05-07,0,weekly.2.49
fb000b3e-a565-4da9-a027-b6cfda32ba60,2023-05-19 12:53:21,2023-05-12 12:52:56,2023-05-07,1,weekly.2.49
fadcabde-e44e-490f-9c55-9357d1fa3572,2023-05-16 22:57:48,2023-05-16 22:57:48,2023-05-14,0,weekly.2.49
fa2cb8c6-dc7a-4f14-affe-8f285eb1d93c,2023-04-07 0:47:30,2023-04-07 0:47:30,2023-04-02,0,weekly.2.49
fa2cb8c6-dc7a-4f14-affe-8f285eb1d93c,2023-04-14 0:47:44,2023-04-07 0:47:30,2023-04-02,1,weekly.2.49
fa2cb8c6-dc7a-4f14-affe-8f285eb1d93c,2023-04-23 19:20:21,2023-04-07 0:47:30,2023-04-02,2,weekly.2.49
fa2cb8c6-dc7a-4f14-affe-8f285eb1d93c,2023-04-28 0:47:25,2023-04-07 0:47:30,2023-04-02,3,weekly.2.49
fa2cb8c6-dc7a-4f14-affe-8f285eb1d93c,2023-05-05 0:46:51,2023-04-07 0:47:30,2023-04-02,4,weekly.2.49
fa2cb8c6-dc7a-4f14-affe-8f285eb1d93c,2023-05-12 0:47:08,2023-04-07 0:47:30,2023-04-02,5,weekly.2.49
fa2cb8c6-dc7a-4f14-affe-8f285eb1d93c,2023-05-19 0:47:23,2023-04-07 0:47:30,2023-04-02,6,weekly.2.49
fa2cb8c6-dc7a-4f14-affe-8f285eb1d93c,2023-05-26 0:47:01,2023-04-07 0:47:30,2023-04-02,7,weekly.2.49
f923794a-7035-4f75-b89f-1b12b69870e1,2023-05-24 10:04:46,2023-05-24 10:04:46,2023-05-21,0,weekly.2.49
f923794a-7035-4f75-b89f-1b12b69870e1,2023-05-31 10:05:02,2023-05-24 10:04:46,2023-05-21,1,weekly.2.49
f923794a-7035-4f75-b89f-1b12b69870e1,2023-06-07 10:04:16,2023-05-24 10:04:46,2023-05-21,2,weekly.2.49
f923794a-7035-4f75-b89f-1b12b69870e1,2023-06-14 10:04:40,2023-05-24 10:04:46,2023-05-21,3,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-09-26 4:09:57,2023-05-02 4:09:37,2023-04-30,21,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-05-02 4:09:37,2023-05-02 4:09:37,2023-04-30,0,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-05-09 4:08:57,2023-05-02 4:09:37,2023-04-30,1,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-05-16 4:08:55,2023-05-02 4:09:37,2023-04-30,2,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-05-23 4:08:58,2023-05-02 4:09:37,2023-04-30,3,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-05-30 4:09:48,2023-05-02 4:09:37,2023-04-30,4,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-06-06 4:08:18,2023-05-02 4:09:37,2023-04-30,5,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-06-13 4:08:35,2023-05-02 4:09:37,2023-04-30,6,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-06-20 4:08:33,2023-05-02 4:09:37,2023-04-30,7,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-06-27 4:09:11,2023-05-02 4:09:37,2023-04-30,8,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-07-04 4:11:43,2023-05-02 4:09:37,2023-04-30,9,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-07-11 4:08:35,2023-05-02 4:09:37,2023-04-30,10,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-07-18 4:10:11,2023-05-02 4:09:37,2023-04-30,11,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-07-25 4:08:41,2023-05-02 4:09:37,2023-04-30,12,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-08-01 4:08:18,2023-05-02 4:09:37,2023-04-30,13,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-08-08 4:09:03,2023-05-02 4:09:37,2023-04-30,14,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-08-15 4:09:47,2023-05-02 4:09:37,2023-04-30,15,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-08-22 4:08:19,2023-05-02 4:09:37,2023-04-30,16,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-08-29 4:11:33,2023-05-02 4:09:37,2023-04-30,17,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-09-05 4:09:41,2023-05-02 4:09:37,2023-04-30,18,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-09-12 4:08:22,2023-05-02 4:09:37,2023-04-30,19,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-09-19 4:08:56,2023-05-02 4:09:37,2023-04-30,20,weekly.2.49
f91e66c8-bf50-43f8-b096-d70067b66e40,2023-10-03 4:08:51,2023-05-02 4:09:37,2023-04-30,22,weekly.2.49
f8e5b1a9-d6f9-428c-ba62-194dca96fa59,2023-05-23 23:14:03,2023-05-23 23:14:03,2023-05-21,0,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-10-16 12:50:32,2023-03-06 13:54:00,2023-03-05,32,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-09-25 12:50:47,2023-03-06 13:54:00,2023-03-05,29,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-03-06 13:54:00,2023-03-06 13:54:00,2023-03-05,0,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-03-13 12:50:52,2023-03-06 13:54:00,2023-03-05,1,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-03-20 12:50:34,2023-03-06 13:54:00,2023-03-05,2,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-03-27 12:51:08,2023-03-06 13:54:00,2023-03-05,3,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-04-03 12:50:45,2023-03-06 13:54:00,2023-03-05,4,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-04-10 12:51:47,2023-03-06 13:54:00,2023-03-05,5,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-04-17 12:51:02,2023-03-06 13:54:00,2023-03-05,6,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-04-24 12:50:36,2023-03-06 13:54:00,2023-03-05,7,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-05-01 12:52:17,2023-03-06 13:54:00,2023-03-05,8,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-05-08 12:50:47,2023-03-06 13:54:00,2023-03-05,9,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-05-15 12:50:46,2023-03-06 13:54:00,2023-03-05,10,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-05-22 12:50:30,2023-03-06 13:54:00,2023-03-05,11,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-05-29 12:51:10,2023-03-06 13:54:00,2023-03-05,12,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-06-05 12:54:42,2023-03-06 13:54:00,2023-03-05,13,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-06-12 12:50:50,2023-03-06 13:54:00,2023-03-05,14,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-06-19 12:50:28,2023-03-06 13:54:00,2023-03-05,15,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-06-26 12:51:03,2023-03-06 13:54:00,2023-03-05,16,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-07-03 12:52:07,2023-03-06 13:54:00,2023-03-05,17,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-07-17 12:50:32,2023-03-06 13:54:00,2023-03-05,19,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-07-24 12:51:29,2023-03-06 13:54:00,2023-03-05,20,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-07-31 12:50:41,2023-03-06 13:54:00,2023-03-05,21,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-08-07 12:50:47,2023-03-06 13:54:00,2023-03-05,22,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-08-14 12:51:19,2023-03-06 13:54:00,2023-03-05,23,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-08-21 12:50:39,2023-03-06 13:54:00,2023-03-05,24,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-08-28 12:51:32,2023-03-06 13:54:00,2023-03-05,25,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-09-04 12:50:39,2023-03-06 13:54:00,2023-03-05,26,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-09-11 12:50:43,2023-03-06 13:54:00,2023-03-05,27,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-09-18 12:50:35,2023-03-06 13:54:00,2023-03-05,28,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-10-02 12:51:35,2023-03-06 13:54:00,2023-03-05,30,weekly.2.49
f8ceb936-d4c4-410e-bbbc-765d295767e6,2023-10-09 12:52:54,2023-03-06 13:54:00,2023-03-05,31,weekly.2.49
f89a0503-fadf-434b-b046-71c1fcb1aab0,2023-05-11 19:39:49,2023-05-11 19:39:49,2023-05-07,0,weekly.2.49
f886b9f4-72c6-4c19-9a48-23d0486ff726,2023-09-12 17:09:11,2023-09-12 17:09:11,2023-09-10,0,weekly.2.49
f859c22c-5406-459f-a0e6-5fbb3b3f4cf7,2023-03-12 7:59:54,2023-03-12 7:59:54,2023-03-05,0,weekly.2.49
f7776407-7afa-45a1-8815-2346b8d4dcc9,2023-09-26 6:52:22,2023-05-23 6:51:09,2023-05-21,18,weekly.2.49
f7776407-7afa-45a1-8815-2346b8d4dcc9,2023-05-23 6:51:09,2023-05-23 6:51:09,2023-05-21,0,weekly.2.49
f7776407-7afa-45a1-8815-2346b8d4dcc9,2023-05-30 6:50:53,2023-05-23 6:51:09,2023-05-21,1,weekly.2.49
f7776407-7afa-45a1-8815-2346b8d4dcc9,2023-06-06 6:52:56,2023-05-23 6:51:09,2023-05-21,2,weekly.2.49
f7776407-7afa-45a1-8815-2346b8d4dcc9,2023-06-13 6:50:53,2023-05-23 6:51:09,2023-05-21,3,weekly.2.49
f7776407-7afa-45a1-8815-2346b8d4dcc9,2023-06-20 6:51:33,2023-05-23 6:51:09,2023-05-21,4,weekly.2.49
f7776407-7afa-45a1-8815-2346b8d4dcc9,2023-06-27 6:51:11,2023-05-23 6:51:09,2023-05-21,5,weekly.2.49
f7776407-7afa-45a1-8815-2346b8d4dcc9,2023-07-04 6:51:05,2023-05-23 6:51:09,2023-05-21,6,weekly.2.49
f7776407-7afa-45a1-8815-2346b8d4dcc9,2023-07-11 6:52:54,2023-05-23 6:51:09,2023-05-21,7,weekly.2.49
f7776407-7afa-45a1-8815-2346b8d4dcc9,2023-07-18 6:50:59,2023-05-23 6:51:09,2023-05-21,8,weekly.2.49
f7776407-7afa-45a1-8815-2346b8d4dcc9,2023-07-25 6:51:03,2023-05-23 6:51:09,2023-05-21,9,weekly.2.49
f7776407-7afa-45a1-8815-2346b8d4dcc9,2023-08-01 6:53:26,2023-05-23 6:51:09,2023-05-21,10,weekly.2.49
f7776407-7afa-45a1-8815-2346b8d4dcc9,2023-08-08 6:50:49,2023-05-23 6:51:09,2023-05-21,11,weekly.2.49
f7776407-7afa-45a1-8815-2346b8d4dcc9,2023-08-15 6:50:45,2023-05-23 6:51:09,2023-05-21,12,weekly.2.49
f7776407-7afa-45a1-8815-2346b8d4dcc9,2023-08-29 6:51:21,2023-05-23 6:51:09,2023-05-21,14,weekly.2.49
f7776407-7afa-45a1-8815-2346b8d4dcc9,2023-09-05 6:50:59,2023-05-23 6:51:09,2023-05-21,15,weekly.2.49
f7776407-7afa-45a1-8815-2346b8d4dcc9,2023-09-12 6:52:11,2023-05-23 6:51:09,2023-05-21,16,weekly.2.49
f7776407-7afa-45a1-8815-2346b8d4dcc9,2023-09-19 6:50:45,2023-05-23 6:51:09,2023-05-21,17,weekly.2.49
f7776407-7afa-45a1-8815-2346b8d4dcc9,2023-10-03 6:51:49,2023-05-23 6:51:09,2023-05-21,19,weekly.2.49
f7776407-7afa-45a1-8815-2346b8d4dcc9,2023-10-10 6:50:57,2023-05-23 6:51:09,2023-05-21,20,weekly.2.49
f76520e0-a499-409d-ad98-74535ded1ab3,2023-05-05 13:33:01,2023-05-05 13:33:01,2023-04-30,0,weekly.2.49
f76520e0-a499-409d-ad98-74535ded1ab3,2023-05-12 13:33:50,2023-05-05 13:33:01,2023-04-30,1,weekly.2.49
f76520e0-a499-409d-ad98-74535ded1ab3,2023-05-19 13:33:10,2023-05-05 13:33:01,2023-04-30,2,weekly.2.49
f76520e0-a499-409d-ad98-74535ded1ab3,2023-05-26 13:34:31,2023-05-05 13:33:01,2023-04-30,3,weekly.2.49
f76520e0-a499-409d-ad98-74535ded1ab3,2023-06-02 13:33:33,2023-05-05 13:33:01,2023-04-30,4,weekly.2.49
f76520e0-a499-409d-ad98-74535ded1ab3,2023-06-09 13:32:50,2023-05-05 13:33:01,2023-04-30,5,weekly.2.49
f76520e0-a499-409d-ad98-74535ded1ab3,2023-06-16 13:35:00,2023-05-05 13:33:01,2023-04-30,6,weekly.2.49
f76520e0-a499-409d-ad98-74535ded1ab3,2023-06-23 13:36:30,2023-05-05 13:33:01,2023-04-30,7,weekly.2.49
